"","comb","piT","piS.ave","Fst"
"34","D75004 D75015",0.0445774661869782,0.0206907107646917,0.535848209095029
"35","D75004 D75016",0.0521653584117225,0.0146564077706071,0.719039450377598
"36","D75004 D75017",0.0523781816463997,0.0198984001609513,0.620101356414326
"37","D75004 D75018",0.0372974970473317,0.0163649943677392,0.561230761759387
"38","D75004 D75046",0.12702360748572,0.0201120260962815,0.841667021631845
"39","D75004 D75054",0.143575785005278,0.0201120260962815,0.859920486622851
"40","D75004 D75064",0.13844810487762,0.0201120260962815,0.854732384281755
"41","D75004 D75066",0.142279965309104,0.0201120260962815,0.858644707618617
"42","D75004 D75077",0.139208505831622,0.0201120260962815,0.855525882013217
"43","D75004 D75079",0.150132229007786,0.0201120260962815,0.866037917180071
"44","D75004 D75150",0.125110123975709,0.0201120260962815,0.83924541470212
"45","D75004 D75173",0.134734951760796,0.0201120260962815,0.850728962058874
"46","D75004 D75201",0.104730439763427,0.0201120260962815,0.807963891474991
"47","D75004 D75211",0.148950087355361,0.0201120260962815,0.864974727753608
"48","D75004 D75003",0.271267209071021,0.0201120260962815,0.925858985444069
"49","D75004 D75007",0.304503118394564,0.0201120260962815,0.933951329620799
"50","D75004 D75008",0.256510993908024,0.0201120260962815,0.921593902117533
"51","D75004 D75013",0.147842498684308,0.0201120260962815,0.863963161639825
"52","D75004 D75020",0.214845515996309,0.0201120260962815,0.906388429830544
"53","D75004 D75038",0.274643725300215,0.0201120260962815,0.926770487567859
"54","D75004 D75050",0.306487947118883,0.0201120260962815,0.934379063564022
"55","D75004 D75073",0.28729368378157,0.0201120260962815,0.929994889440129
"56","D75004 D75078",0.269417356239298,0.0201120260962815,0.92534992408426
"57","D75004 D75091",0.243357766698767,0.0201120260962815,0.917356136320989
"58","D75009 D75010",0.0479544968798422,0.0129914594709327,0.729087774531658
"59","D75009 D75011",0.0557816908531705,0.01227757301171,0.779899590279053
"60","D75009 D75012",0.0390559227894044,0.0190944495878001,0.511099771198332
"61","D75009 D75015",0.0476688193562784,0.0179066600397781,0.624352768086345
"62","D75009 D75016",0.0542044781169827,0.0118723570456934,0.780970918674453
"63","D75009 D75017",0.0557318815127084,0.0171143494360376,0.692916352875417
"64","D75009 D75018",0.0349388490215508,0.0135809436428256,0.611293902828665
"65","D75009 D75046",0.119461859059088,0.0145439246464541,0.878254660014454
"66","D75009 D75054",0.140781294116465,0.0145439246464541,0.896691355639747
"67","D75009 D75064",0.121705324668908,0.0145439246464541,0.880498863250068
"68","D75009 D75066",0.135327919131479,0.0145439246464541,0.892528276945396
"69","D75009 D75077",0.14192058808063,0.0145439246464541,0.897520685031327
"70","D75009 D75079",0.140489458341031,0.0145439246464541,0.896476754781491
"71","D75009 D75150",0.138373730954781,0.0145439246464541,0.894893889569207
"72","D75009 D75173",0.144963105892649,0.0145439246464541,0.899671543618661
"73","D75009 D75201",0.088913332019959,0.0145439246464541,0.83642582820775
"74","D75009 D75211",0.143510464040602,0.0145439246464541,0.898655998754632
"75","D75009 D75003",0.30141404168511,0.0145439246464541,0.951747687117881
"76","D75009 D75007",0.314424217265541,0.0145439246464541,0.95374426062681
"77","D75009 D75008",0.298929003359732,0.0145439246464541,0.951346558938773
"78","D75009 D75013",0.16002655601836,0.0145439246464541,0.909115555515764
"79","D75009 D75020",0.258022468467972,0.0145439246464541,0.943633107873087
"80","D75009 D75038",0.301726272236906,0.0145439246464541,0.951797619283764
"81","D75009 D75050",0.316109427398119,0.0145439246464541,0.953990854476678
"82","D75009 D75073",0.315077074087001,0.0145439246464541,0.953840105032719
"83","D75009 D75078",0.301759893834905,0.0145439246464541,0.951802989914852
"84","D75009 D75091",0.275441573859947,0.0145439246464541,0.947197787020164
"85","D75010 D75011",0.0417677959940776,0.0107251078361887,0.743220642101647
"86","D75010 D75012",0.0500748838029607,0.0175419844122787,0.649684970187759
"87","D75010 D75015",0.0527108979569377,0.0163541948642566,0.689737881573992
"88","D75010 D75016",0.0369886734145956,0.010319891870172,0.72099859450218
"89","D75010 D75017",0.039660721461752,0.0155618842605162,0.607624781220287
"90","D75010 D75018",0.0490483908973091,0.0120284784673042,0.754763036110853
"91","D75010 D75046",0.105280978557076,0.0114389942954113,0.891347948583039
"92","D75010 D75054",0.131167943120304,0.0114389942954113,0.91279123524168
"93","D75010 D75064",0.114223006002641,0.0114389942954113,0.899853849975312
"94","D75010 D75066",0.130973312592796,0.0114389942954113,0.912661640230664
"95","D75010 D75077",0.13141961725484,0.0114389942954113,0.912958243720725
"96","D75010 D75079",0.128803349002378,0.0114389942954113,0.911190241682302
"97","D75010 D75150",0.126683439980136,0.0114389942954113,0.909704107362376
"98","D75010 D75173",0.137207883050462,0.0114389942954113,0.916630196158596
"99","D75010 D75201",0.0963593153059936,0.0114389942954113,0.881288132246621
"100","D75010 D75211",0.124219306535298,0.0114389942954113,0.907912911330247
"101","D75010 D75003",0.290249084172498,0.0114389942954113,0.960589042587252
"102","D75010 D75007",0.291971671931847,0.0114389942954113,0.960821561147612
"103","D75010 D75008",0.275268080653236,0.0114389942954113,0.958444167343102
"104","D75010 D75013",0.177313187693008,0.0114389942954113,0.935487064192787
"105","D75010 D75020",0.239709125533742,0.0114389942954113,0.952279687851095
"106","D75010 D75038",0.276819555396547,0.0114389942954113,0.958677072943691
"107","D75010 D75050",0.30197146639069,0.0114389942954113,0.96211895636321
"108","D75010 D75073",0.295727685946553,0.0114389942954113,0.961319163409412
"109","D75010 D75078",0.281497663269882,0.0114389942954113,0.959363803725631
"110","D75010 D75091",0.254377131986199,0.0114389942954113,0.955031357551307
"111","D75011 D75012",0.0570753286122092,0.0168280979530561,0.705159858694948
"112","D75011 D75015",0.0598255470173715,0.015640308405034,0.738568066908063
"113","D75011 D75016",0.0475953726528624,0.00960600541094938,0.798173543444844
"114","D75011 D75017",0.0452463375266607,0.0148479978012936,0.671840891154017
"115","D75011 D75018",0.0551623252422889,0.0113145920080815,0.794885513647502
"116","D75011 D75046",0.106701430303388,0.010011221376966,0.906175377888555
"117","D75011 D75054",0.107455576307118,0.010011221376966,0.906833858967421
"118","D75011 D75064",0.0932425383767177,0.010011221376966,0.892632466347937
"119","D75011 D75066",0.108371565423618,0.010011221376966,0.907621327256529
"120","D75011 D75077",0.108930202119303,0.010011221376966,0.908095081233748
"121","D75011 D75079",0.105830288442553,0.010011221376966,0.905403060652147
"122","D75011 D75150",0.0960850473011908,0.010011221376966,0.895808747998171
"123","D75011 D75173",0.108632181146674,0.010011221376966,0.907842949747562
"124","D75011 D75201",0.0963584952673076,0.010011221376966,0.896104423909963
"125","D75011 D75211",0.103413419508234,0.010011221376966,0.903192241156198
"126","D75011 D75003",0.246730499700075,0.010011221376966,0.959424467631138
"127","D75011 D75007",0.26404390289053,0.010011221376966,0.962085012123471
"128","D75011 D75008",0.234199959391761,0.010011221376966,0.957253530688195
"129","D75011 D75013",0.179461116401489,0.010011221376966,0.944215094736349
"130","D75011 D75020",0.225166895144198,0.010011221376966,0.955538662241824
"131","D75011 D75038",0.247360199881081,0.010011221376966,0.959527759996237
"132","D75011 D75050",0.270242883087368,0.010011221376966,0.962954727012258
"133","D75011 D75073",0.257642726797275,0.010011221376966,0.961143007988565
"134","D75011 D75078",0.226477757226485,0.010011221376966,0.95579600619696
"135","D75011 D75091",0.234050541930953,0.010011221376966,0.957226241416184
"136","D75012 D75015",0.0507713392988101,0.022457184981124,0.557679878229047
"137","D75012 D75016",0.0549501137742109,0.0164228819870394,0.701131064905147
"138","D75012 D75017",0.0565422779541294,0.0216648743773836,0.616837609638588
"139","D75012 D75018",0.0258266229794131,0.0181314685841715,0.297954339650814
"140","D75012 D75046",0.126321153033406,0.0236449745291461,0.81281856631808
"141","D75012 D75054",0.144966940345434,0.0236449745291461,0.836894022369489
"142","D75012 D75064",0.126799805978022,0.0236449745291461,0.813525152134346
"143","D75012 D75066",0.147439556698535,0.0236449745291461,0.839629370444376
"144","D75012 D75077",0.147163604514949,0.0236449745291461,0.839328653255811
"145","D75012 D75079",0.141200465599171,0.0236449745291461,0.83254322548576
"146","D75012 D75150",0.135288240703358,0.0236449745291461,0.825225205042087
"147","D75012 D75173",0.157801200778925,0.0236449745291461,0.850159730011992
"148","D75012 D75201",0.105601147782768,0.0236449745291461,0.776091690046911
"149","D75012 D75211",0.139309923031955,0.0236449745291461,0.830270708542977
"150","D75012 D75003",0.272576261866198,0.0236449745291461,0.913253728086003
"151","D75012 D75007",0.279996476879553,0.0236449745291461,0.915552599830327
"152","D75012 D75008",0.260517887388255,0.0236449745291461,0.909238575645643
"153","D75012 D75013",0.146888386486321,0.0236449745291461,0.839027610727088
"154","D75012 D75020",0.226735569662236,0.0236449745291461,0.89571563665829
"155","D75012 D75038",0.267758032578243,0.0236449745291461,0.911692753709502
"156","D75012 D75050",0.291743014744161,0.0236449745291461,0.918952731225181
"157","D75012 D75073",0.278506729004391,0.0236449745291461,0.915100886022853
"158","D75012 D75078",0.271078026513651,0.0236449745291461,0.912774285569194
"159","D75012 D75091",0.278654924152067,0.0236449745291461,0.915146037339564
"160","D75015 D75016",0.0572849787927388,0.0152350924390174,0.734047340854589
"161","D75015 D75017",0.059543806877396,0.0204770848293616,0.656100509805747
"162","D75015 D75018",0.0464202123624954,0.0169436790361495,0.634993504470933
"163","D75015 D75046",0.119982001285941,0.021269395433102,0.822728449224541
"164","D75015 D75054",0.133158853777322,0.021269395433102,0.84027051277664
"165","D75015 D75064",0.107165423281134,0.021269395433102,0.801527444376303
"166","D75015 D75066",0.128239329802224,0.021269395433102,0.834142961711478
"167","D75015 D75077",0.136192957010029,0.021269395433102,0.843828962230875
"168","D75015 D75079",0.127620940018138,0.021269395433102,0.833339298158444
"169","D75015 D75150",0.140746235409787,0.021269395433102,0.848881248076188
"170","D75015 D75173",0.151720025590643,0.021269395433102,0.859811548605395
"171","D75015 D75201",0.0881727249372771,0.021269395433102,0.758775795482874
"172","D75015 D75211",0.130358546470046,0.021269395433102,0.836839271309386
"173","D75015 D75003",0.312288381247366,0.021269395433102,0.931891813111502
"174","D75015 D75007",0.309419289671215,0.021269395433102,0.931260279681649
"175","D75015 D75008",0.308431290970408,0.021269395433102,0.931040085569195
"176","D75015 D75013",0.163494507043618,0.021269395433102,0.869907583944532
"177","D75015 D75020",0.268442352035011,0.021269395433102,0.920767363004151
"178","D75015 D75038",0.306946392545471,0.021269395433102,0.93070648181685
"179","D75015 D75050",0.313099427447746,0.021269395433102,0.932068239132594
"180","D75015 D75073",0.318123240868102,0.021269395433102,0.933141019891971
"181","D75015 D75078",0.311232481224309,0.021269395433102,0.931660746495887
"182","D75015 D75091",0.296939228170839,0.021269395433102,0.928371217356081
"183","D75016 D75017",0.0427439189190651,0.0144427818352769,0.66210908591175
"184","D75016 D75018",0.0527737456541523,0.0109093760420649,0.793280239883702
"185","D75016 D75046",0.116485539112816,0.00920078944493276,0.921013462142955
"186","D75016 D75054",0.139219131715715,0.00920078944493276,0.93391145791858
"187","D75016 D75064",0.117676368015452,0.00920078944493276,0.921812768356985
"188","D75016 D75066",0.136083810031893,0.00920078944493276,0.932388801851032
"189","D75016 D75077",0.139124551255581,0.00920078944493276,0.93386652922222
"190","D75016 D75079",0.137343503698429,0.00920078944493276,0.933008921447531
"191","D75016 D75150",0.137305284307584,0.00920078944493276,0.932990274253963
"192","D75016 D75173",0.145193562025154,0.00920078944493276,0.936630871805881
"193","D75016 D75201",0.0867814277382794,0.00920078944493276,0.893977436362524
"194","D75016 D75211",0.13871251412933,0.00920078944493276,0.933670083750668
"195","D75016 D75003",0.307555608333089,0.00920078944493276,0.970084143499123
"196","D75016 D75007",0.311334881596838,0.00920078944493276,0.97044729007639
"197","D75016 D75008",0.303440153736173,0.00920078944493276,0.969678405011183
"198","D75016 D75013",0.167546051132763,0.00920078944493276,0.945085011656633
"199","D75016 D75020",0.264846500222084,0.00920078944493276,0.965259916830249
"200","D75016 D75038",0.308900104257286,0.00920078944493276,0.97021435306066
"201","D75016 D75050",0.315052031890595,0.00920078944493276,0.970795968558845
"202","D75016 D75073",0.315888896516804,0.00920078944493276,0.970873336966299
"203","D75016 D75078",0.303289765044336,0.00920078944493276,0.969663369802183
"204","D75016 D75091",0.295313632663265,0.00920078944493276,0.968844007091863
"205","D75017 D75018",0.0545260919051889,0.0161513684324091,0.703786428330616
"206","D75017 D75046",0.112478814252372,0.0196847742256211,0.824991271854504
"207","D75017 D75054",0.129756926687973,0.0196847742256211,0.848295002601617
"208","D75017 D75064",0.105010969749002,0.0196847742256211,0.812545543835356
"209","D75017 D75066",0.127083920066047,0.0196847742256211,0.845104131070314
"210","D75017 D75077",0.133677371474149,0.0196847742256211,0.852744155510061
"211","D75017 D75079",0.127901432560575,0.0196847742256211,0.846094184939654
"212","D75017 D75150",0.137724009890236,0.0196847742256211,0.857070860474441
"213","D75017 D75173",0.145700098353487,0.0196847742256211,0.864895257806461
"214","D75017 D75201",0.0850659267662133,0.0196847742256211,0.768593901530977
"215","D75017 D75211",0.127981033926838,0.0196847742256211,0.846189910945132
"216","D75017 D75003",0.32116232222197,0.0196847742256211,0.938707709891274
"217","D75017 D75007",0.317823781669546,0.0196847742256211,0.938063872620809
"218","D75017 D75008",0.316648714788756,0.0196847742256211,0.937834030879445
"219","D75017 D75013",0.189142766057299,0.0196847742256211,0.895926370138535
"220","D75017 D75020",0.284558325633893,0.0196847742256211,0.930823411398101
"221","D75017 D75038",0.315431769007294,0.0196847742256211,0.937594192596479
"222","D75017 D75050",0.316170321630518,0.0196847742256211,0.937739968368615
"223","D75017 D75073",0.327976699825628,0.0196847742256211,0.939981180870206
"224","D75017 D75078",0.32016897453232,0.0196847742256211,0.938517546072741
"225","D75017 D75091",0.300944461165266,0.0196847742256211,0.934590009899498
"226","D75018 D75046",0.116540597307266,0.012617962639197,0.891729037513606
"227","D75018 D75054",0.135373656812606,0.012617962639197,0.906791594935906
"228","D75018 D75064",0.111615664945622,0.012617962639197,0.886951686886027
"229","D75018 D75066",0.131777563013095,0.012617962639197,0.9042480195362
"230","D75018 D75077",0.138569007832537,0.012617962639197,0.90894094692194
"231","D75018 D75079",0.133427664570397,0.012617962639197,0.905432185448021
"232","D75018 D75150",0.142370305836534,0.012617962639197,0.911372230571137
"233","D75018 D75173",0.148758236090432,0.012617962639197,0.915178056887375
"234","D75018 D75201",0.0872419711534861,0.012617962639197,0.85536820784347
"235","D75018 D75211",0.137299001402959,0.012617962639197,0.908098656871039
"236","D75018 D75003",0.304985275053252,0.012617962639197,0.958627633294775
"237","D75018 D75007",0.308156091424987,0.012617962639197,0.959053340205451
"238","D75018 D75008",0.299745731660585,0.012617962639197,0.957904445980619
"239","D75018 D75013",0.170952311438204,0.012617962639197,0.926190160676721
"240","D75018 D75020",0.262953168545565,0.012617962639197,0.952014411125034
"241","D75018 D75038",0.303198649562675,0.012617962639197,0.958383842878598
"242","D75018 D75050",0.308298509421158,0.012617962639197,0.959072255448501
"243","D75018 D75073",0.311371291552699,0.012617962639197,0.959476152806909
"244","D75018 D75078",0.302628130421018,0.012617962639197,0.95830538746797
"245","D75018 D75091",0.285837987940209,0.012617962639197,0.955856243146252
"246","D75046 D75054",0.061983360605871,0.0204602821256916,0.669906860071836
"247","D75046 D75064",0.0559527380467878,0.0189706451629434,0.660952335396347
"248","D75046 D75066",0.0609037417575862,0.018322538555303,0.69915578211546
"249","D75046 D75077",0.0604579137509116,0.0165626686340503,0.726046308804354
"250","D75046 D75079",0.0596470544127521,0.0204873109499911,0.656524347233967
"251","D75046 D75150",0.0478063741552172,0.0143820033837142,0.699161385111139
"252","D75046 D75173",0.0659269316890736,0.0220170895579139,0.666038006110287
"253","D75046 D75201",0.0597412634872322,0.0217674095774076,0.63563861380234
"254","D75046 D75211",0.0484493544462163,0.0187699443919787,0.6125862850698
"255","D75046 D75003",0.197113163936876,0.0151608907317279,0.923085346361833
"256","D75046 D75007",0.233574565058589,0.0214361853767644,0.908225515173763
"257","D75046 D75008",0.185209833829666,0.0204786033681711,0.88943025894076
"258","D75046 D75013",0.151086958657668,0.0177319031921928,0.882637764703639
"259","D75046 D75020",0.17546684471591,0.0217555385314665,0.876013394059204
"260","D75046 D75038",0.198343603423107,0.0152376822180963,0.923175328293339
"261","D75046 D75050",0.243860219992132,0.020889872375947,0.914336695109104
"262","D75046 D75073",0.210976583231342,0.0243948875226455,0.884371586888883
"263","D75046 D75078",0.191970399492305,0.0157872426908362,0.917762099091381
"264","D75046 D75091",0.200485507031305,0.0201766366635451,0.899361121098921
"265","D75054 D75064",0.0536113634128797,0.0185365973054422,0.654241262944845
"266","D75054 D75066",0.0574737009626828,0.0178884906978019,0.688753457700301
"267","D75054 D75077",0.0556065571025379,0.0161286207765492,0.709951098989852
"268","D75054 D75079",0.0570284718050639,0.0200532630924901,0.648364010856952
"269","D75054 D75150",0.0482973086340403,0.0139479555262131,0.711206360753973
"270","D75054 D75173",0.0544842879134345,0.0215830417004128,0.603866682910414
"271","D75054 D75201",0.050917076877255,0.0213333617199064,0.5810175479764
"272","D75054 D75211",0.0541346489499048,0.0183358965344775,0.661290931221421
"273","D75054 D75003",0.266958356939299,0.0147268428742268,0.944834681172482
"274","D75054 D75007",0.294279243162858,0.0210021375192633,0.928631943953858
"275","D75054 D75008",0.251173637231809,0.0200445555106699,0.920196419769282
"276","D75054 D75013",0.155275307911073,0.0172978553346917,0.888598801912547
"277","D75054 D75020",0.206754664449311,0.0213214906739654,0.896875406749565
"278","D75054 D75038",0.26263065292416,0.0148036343605952,0.943633257596667
"279","D75054 D75050",0.309634043930968,0.0204558245184459,0.933935479901537
"280","D75054 D75073",0.283150020520018,0.0239608396651445,0.915377581039411
"281","D75054 D75078",0.260444305925309,0.0153531948333352,0.941049988484916
"282","D75054 D75091",0.240798225556026,0.019742588806044,0.918011900791808
"283","D75064 D75066",0.0537297861809167,0.0163988537350537,0.694790266243828
"284","D75064 D75077",0.0493744808539489,0.0146389838138009,0.703511134484565
"285","D75064 D75079",0.0529694028036643,0.0185636261297418,0.649540581030345
"286","D75064 D75150",0.0398083327872205,0.0124583185634648,0.687042443348336
"287","D75064 D75173",0.025402417799742,0.0200934047376646,0.208996368138285
"288","D75064 D75201",0.0552152605250916,0.0198437247571582,0.640611588744735
"289","D75064 D75211",0.0487160751011358,0.0168462595717293,0.654195057037004
"290","D75064 D75003",0.207730370702894,0.0132372059114786,0.936276983155193
"291","D75064 D75007",0.248901083604489,0.019512500556515,0.921605401334769
"292","D75064 D75008",0.193315328643246,0.0185549185479217,0.904017344728188
"293","D75064 D75013",0.126778706587724,0.0158082183719435,0.875308568785523
"294","D75064 D75020",0.154270831506316,0.0198318537112171,0.871447806966638
"295","D75064 D75038",0.212020220282053,0.013313997397847,0.937204114871048
"296","D75064 D75050",0.261023905545165,0.0189661875556977,0.927339269879954
"297","D75064 D75073",0.225128902913015,0.0224712027023962,0.900185172087483
"298","D75064 D75078",0.202969946051333,0.0138635578705869,0.931696499209392
"299","D75064 D75091",0.191375820316978,0.0182529518432957,0.904622476271751
"300","D75066 D75077",0.0568774773188667,0.0139908772061606,0.75401726894945
"301","D75066 D75079",0.0572719384070766,0.0179155195221015,0.687185033012821
"302","D75066 D75150",0.0437681208953046,0.0118102119558245,0.730164062010451
"303","D75066 D75173",0.0513049610641852,0.0194452981300242,0.620986007460426
"304","D75066 D75201",0.057689680314158,0.0191956181495179,0.667260798725436
"305","D75066 D75211",0.0533418335610947,0.016198152964089,0.696333030143471
"306","D75066 D75003",0.26096352379659,0.0125890993038382,0.95175916112456
"307","D75066 D75007",0.29108362721996,0.0188643939488747,0.935192528246806
"308","D75066 D75008",0.243240993906157,0.0179068119402814,0.926382425705801
"309","D75066 D75013",0.157629995439096,0.0151601117643031,0.903824702131895
"310","D75066 D75020",0.19755216971822,0.0191837471035768,0.902892754197842
"311","D75066 D75038",0.256454685506469,0.0126658907902066,0.950611583620736
"312","D75066 D75050",0.302055224119291,0.0183180809480573,0.9393551924107
"313","D75066 D75073",0.275368685412571,0.0218230960947558,0.920749535982788
"314","D75066 D75078",0.248901787210001,0.0132154512629465,0.946904956324012
"315","D75066 D75091",0.241157994524547,0.0176048452356554,0.926998707754375
"316","D75077 D75079",0.0555649169439669,0.0161556496008487,0.709247300465859
"317","D75077 D75150",0.0495402067468144,0.0100503420345717,0.797127571834003
"318","D75077 D75173",0.0532596721335104,0.0176854282087715,0.667939596690757
"319","D75077 D75201",0.0546791785879185,0.0174357482282651,0.681126368783499
"320","D75077 D75211",0.0551466673519452,0.0144382830428362,0.738183942273587
"321","D75077 D75003",0.278418567334206,0.0108292293825855,0.961104500011357
"322","D75077 D75007",0.299770966113146,0.0171045240276219,0.942941358699942
"323","D75077 D75008",0.266893058260712,0.0161469420190286,0.939500329741602
"324","D75077 D75013",0.155379876234036,0.0134002418430504,0.91375818949124
"325","D75077 D75020",0.229067973600348,0.017423877182324,0.923935778064186
"326","D75077 D75038",0.272556511570168,0.0109060208689539,0.95998620320562
"327","D75077 D75050",0.311938503561748,0.0165582110268045,0.946918348207287
"328","D75077 D75073",0.296924554418795,0.0200632261735031,0.932429885386962
"329","D75077 D75078",0.273945119932516,0.0114555813416938,0.958182933338927
"330","D75077 D75091",0.255586056477617,0.0158449753144026,0.938005321836521
"331","D75079 D75150",0.0477449717069735,0.0139749843505126,0.707299347954761
"332","D75079 D75173",0.0542771074166141,0.0216100705247124,0.601856628820687
"333","D75079 D75201",0.0549199938029985,0.021360390544206,0.611063493181971
"334","D75079 D75211",0.0537119862722556,0.0183629253587771,0.65812239253825
"335","D75079 D75003",0.260604694765734,0.0147538716985264,0.943386009558312
"336","D75079 D75007",0.294630300350372,0.0210291663435628,0.928625242147345
"337","D75079 D75008",0.244498633850325,0.0200715843349695,0.917907171836156
"338","D75079 D75013",0.152850709416279,0.0173248841589912,0.886654865880877
"339","D75079 D75020",0.196165745589947,0.0213485194982649,0.891171012380058
"340","D75079 D75038",0.263132659888271,0.0148306631848948,0.943638075215779
"341","D75079 D75050",0.304522888494117,0.0204828533427454,0.932737885667529
"342","D75079 D75073",0.277967163985159,0.023987868489444,0.913702510233458
"343","D75079 D75078",0.255392042149721,0.0153802236576347,0.939777983964676
"344","D75079 D75091",0.229926896964843,0.0197696176303435,0.914017812220698
"345","D75150 D75173",0.0539777845477188,0.0155047629584354,0.7127565888754
"346","D75150 D75201",0.0414716558374519,0.015255082977929,0.632156404901667
"347","D75150 D75211",0.0483370775142906,0.0122576177925001,0.746413758902237
"348","D75150 D75003",0.307109577211135,0.00864856413224942,0.971838832866148
"349","D75150 D75007",0.303235532193091,0.0149238587772858,0.950784597473284
"350","D75150 D75008",0.311441180870882,0.0139662767686925,0.955155972856131
"351","D75150 D75013",0.140792172226113,0.0112195765927143,0.920311076849531
"352","D75150 D75020",0.27939495110323,0.0152432119319879,0.94544206374597
"353","D75150 D75038",0.305617663109684,0.00872535561861783,0.971450093787654
"354","D75150 D75050",0.302129647065083,0.0143775457764685,0.952412661530792
"355","D75150 D75073",0.321708772692139,0.017882560923167,0.944413822559076
"356","D75150 D75078",0.316330235778055,0.00927491609135775,0.970679640950082
"357","D75150 D75091",0.278349031474497,0.0136643100640665,0.950909439161032
"358","D75173 D75201",0.0487344881636479,0.0228901691521288,0.530308616861537
"359","D75173 D75211",0.052211310816288,0.0198927039666999,0.618996273878378
"360","D75173 D75003",0.295622969966347,0.0162836503064492,0.944917506551325
"361","D75173 D75007",0.29778478799748,0.0225589449514856,0.924244132471681
"362","D75173 D75008",0.294694805116874,0.0216013629428923,0.926699206881759
"363","D75173 D75013",0.151495625372907,0.018854662766914,0.875543186672861
"364","D75173 D75020",0.252310843162247,0.0228782981061877,0.909324950844558
"365","D75173 D75038",0.29143540021285,0.0163604417928176,0.943862544560926
"366","D75173 D75050",0.303401021267861,0.0220126319506683,0.927447073649649
"367","D75173 D75073",0.302391598391825,0.0255176470973668,0.915613901864092
"368","D75173 D75078",0.293665952331913,0.0169100022655575,0.942417559368799
"369","D75173 D75091",0.276364765614883,0.0212993962382663,0.922930131158806
"370","D75201 D75211",0.0508427952755419,0.0196430239861935,0.613651769542993
"371","D75201 D75003",0.1736144050759,0.0160339703259428,0.907646083175338
"372","D75201 D75007",0.209939429645656,0.0223092649709792,0.893734754787923
"373","D75201 D75008",0.152616938230932,0.0213516829623859,0.860096243510811
"374","D75201 D75013",0.138660864204131,0.0186049827864076,0.8658238365007
"375","D75201 D75020",0.140296793315023,0.0226286181256813,0.838708942727787
"376","D75201 D75038",0.169767197115221,0.0161107618123112,0.90510085525311
"377","D75201 D75050",0.222070822462859,0.0217629519701618,0.901999948805514
"378","D75201 D75073",0.189939896425359,0.0252679671168604,0.866968616955154
"379","D75201 D75078",0.16692386856507,0.0166603222850511,0.900192090991729
"380","D75201 D75091",0.167616158076792,0.0210497162577599,0.874417141525722
"381","D75211 D75003",0.275820590765719,0.0130365051405139,0.952735562256891
"382","D75211 D75007",0.305275723447539,0.0193117997855503,0.936739811579321
"383","D75211 D75008",0.260988067413743,0.018354217776957,0.929674111315365
"384","D75211 D75013",0.151403502613618,0.0156075176009788,0.896914421849215
"385","D75211 D75020",0.219442685456413,0.0196311529402524,0.910540864465716
"386","D75211 D75038",0.275278526656642,0.0131132966268823,0.952363532360667
"387","D75211 D75050",0.314873785542697,0.018765486784733,0.940403146764378
