"","comb","piT","piS.ave","Fst"
"112","D75150 D75251",0.0394558732957111,0.00838697072645718,0.787434163132086
"113","D75150 D75290",0.041239142728574,0.0104189526169149,0.747352832102018
"114","D75150 D75292",0.0422121870035647,0.0106699396216347,0.747230826473556
"115","D75150 D75315",0.0487484991245411,0.0141634191994964,0.709459379183918
"116","D75150 D75327",0.0442425239768433,0.0145694574745398,0.670691087105123
"117","D75150 D75338",0.0420609213728583,0.00843415610064534,0.799477619002235
"118","D75150 D75366",0.0429800424088386,0.0143770230094932,0.665495374045126
"119","D75150 D75383",0.0435623908309665,0.0124866392209666,0.713361939444095
"120","D75173 D75201",0.0463481546314196,0.0228901691521288,0.506125554854099
"121","D75173 D75211",0.0504327578373577,0.0198927039666999,0.605559861888724
"122","D75173 D75224",0.047081336047928,0.015846223101019,0.663428771756013
"123","D75173 D75239",0.0537905527817647,0.0185057585862709,0.655966380168071
"124","D75173 D75240",0.0505922631452735,0.0165812990197661,0.672256230717458
"125","D75173 D75251",0.0463014075140537,0.0160220569006569,0.65396177436304
"126","D75173 D75290",0.0469048140499689,0.0180540387911146,0.615091986680062
"127","D75173 D75292",0.0494252078130175,0.0183050257958345,0.629641905298912
"128","D75173 D75315",0.0557777755534928,0.0217985053736961,0.609190127118091
"129","D75173 D75327",0.0530007297491486,0.0222045436487395,0.581052114681567
"130","D75173 D75338",0.0458164047731848,0.0160692422748451,0.649268807659696
"131","D75173 D75366",0.0525290829466608,0.022012109183693,0.580953865003801
"132","D75173 D75383",0.0496599561955245,0.0201217253951664,0.594809844053391
"133","D75201 D75211",0.0449426908149198,0.0196430239861935,0.562931733057858
"134","D75201 D75224",0.0436729640245271,0.0155965431205126,0.642878758772738
"135","D75201 D75239",0.0466531348923349,0.0182560786057646,0.608684847269202
"136","D75201 D75240",0.0449531567802466,0.0163316190392598,0.636696948356779
"137","D75201 D75251",0.0420442889604686,0.0157723769201505,0.624862798013299
"138","D75201 D75290",0.0473619506658619,0.0178043588106082,0.624078853165955
"139","D75201 D75292",0.0485745869458267,0.0180553458153281,0.628296462191958
"140","D75201 D75315",0.0464295252518482,0.0215488253931898,0.535880987877817
"141","D75201 D75327",0.0483945687193732,0.0219548636682331,0.546336205710534
"142","D75201 D75338",0.0430717091779749,0.0158195622943387,0.63271570605728
"143","D75201 D75366",0.0445280916162352,0.0217624292031866,0.511265171866206
"144","D75201 D75383",0.0383298265108087,0.01987204541466,0.481551386384277
"145","D75211 D75224",0.0511427360409634,0.0125990779350837,0.753648730779825
"146","D75211 D75239",0.0425266755816001,0.0152586134203357,0.641199007172394
"147","D75211 D75240",0.0431868778706159,0.0133341538538309,0.691245245980068
"148","D75211 D75251",0.048503929286437,0.0127749117347216,0.73662109600894
"149","D75211 D75290",0.049520254253636,0.0148068936251794,0.700993182520016
"150","D75211 D75292",0.0443543283245768,0.0150578806298992,0.660509330234731
"151","D75211 D75315",0.0511147882657986,0.0185513602077609,0.637064715766929
"152","D75211 D75327",0.0461505583123452,0.0189573984828042,0.589227104155462
"153","D75211 D75338",0.0515246136771495,0.0128220971089098,0.751146176674853
"154","D75211 D75366",0.0495161322270474,0.0187649640177577,0.621033324418106
"155","D75211 D75383",0.044477467805631,0.0168745802292311,0.620603845907462
"156","D75224 D75239",0.0456412094355501,0.0112121325546548,0.754341905192337
"157","D75224 D75240",0.0484803317696542,0.00928767298814999,0.808423897916401
"158","D75224 D75251",0.0462984308954824,0.00872843086904078,0.811474585634554
"159","D75224 D75290",0.0488567011429113,0.0107604127594985,0.779755642362691
"160","D75224 D75292",0.0541024135840743,0.0110113997642183,0.796471191676009
"161","D75224 D75315",0.0460943663280798,0.01450487934208,0.685322079517472
"162","D75224 D75327",0.0415641236037538,0.0149109176171234,0.64125509395375
"163","D75224 D75338",0.0507817336618357,0.00877561624322894,0.827189510668004
"164","D75224 D75366",0.0446035920347929,0.0147184831520768,0.670015743561736
"165","D75224 D75383",0.0392767327968735,0.0128280993635502,0.673391892602347
"166","D75239 D75240",0.0134486438529518,0.0119472084734019,0.111642139978327
"167","D75239 D75251",0.0489368709618293,0.0113879663542927,0.767292715482866
"168","D75239 D75290",0.0498100159374475,0.0134199482447504,0.730577314779351
"169","D75239 D75292",0.0348695990186939,0.0136709352494702,0.607941139726295
"170","D75239 D75315",0.0525197818606585,0.0171644148273319,0.673181909382807
"171","D75239 D75327",0.0492718403532491,0.0175704531023753,0.64339766941105
"172","D75239 D75338",0.0458002854454327,0.0114351517284808,0.75032575414612
"173","D75239 D75366",0.0483952145222518,0.0173780186373287,0.640914524113983
"174","D75239 D75383",0.0423068628792654,0.0154876348488021,0.633921453996709
"175","D75240 D75251",0.0491186822754248,0.00946350678778789,0.807333862608063
"176","D75240 D75290",0.0510968582944181,0.0114954886782456,0.775025528731942
"177","D75240 D75292",0.0362537973053879,0.0117464756829655,0.675993232267017
"178","D75240 D75315",0.0507147860044771,0.0152399552608271,0.69949680435442
"179","D75240 D75327",0.0462546424034499,0.0156459935358705,0.661742200936278
"180","D75240 D75338",0.0484352822922106,0.00951069216197605,0.803641236060153
"181","D75240 D75366",0.0480432996488129,0.0154535590708239,0.678341013548478
"182","D75240 D75383",0.0394673986447727,0.0135631752822973,0.6563448378148
"183","D75251 D75290",0.0498833727415274,0.0109362465591364,0.780763690221931
"184","D75251 D75292",0.0509044732869989,0.0111872335638562,0.780230835494894
"185","D75251 D75315",0.0488531899106958,0.0146807131417179,0.699493253796643
"186","D75251 D75327",0.0463096759501384,0.0150867514167613,0.674220319895885
"187","D75251 D75338",0.0468209523681897,0.00895145004286684,0.808815293365359
"188","D75251 D75366",0.0455627878117971,0.0148943169517147,0.673103476169247
"189","D75251 D75383",0.0336046109472839,0.0130039331631881,0.613031283606063
"190","D75290 D75292",0.0528933320942856,0.013219215454314,0.750077846660333
"191","D75290 D75315",0.0492970299895408,0.0167126950321756,0.660979676955762
"192","D75290 D75327",0.0485626430671646,0.017118733307219,0.647491729732607
"193","D75290 D75338",0.0501953458653274,0.0109834319333245,0.781186248565898
"194","D75290 D75366",0.049910990427584,0.0169262988421724,0.660870307377874
"195","D75290 D75383",0.030291651191478,0.0150359150536458,0.503628410395935
"196","D75292 D75315",0.0496027669642641,0.0169636820368954,0.658009359656956
"197","D75292 D75327",0.0447121315189288,0.0173697203119388,0.611521085623363
"198","D75292 D75338",0.0532537657287151,0.0112344189380444,0.789039915124976
"199","D75292 D75366",0.0479665542614545,0.0171772858468923,0.641890352322102
"200","D75292 D75383",0.0401270209955877,0.0152869020583657,0.61903720537723
"201","D75315 D75327",0.0500381631980367,0.0208631998898005,0.583054241874748
"202","D75315 D75338",0.0485241499706165,0.0147278985159061,0.696483121809976
"203","D75315 D75366",0.0499943223900284,0.0206707654247539,0.586537741956139
"204","D75315 D75383",0.0451891513836357,0.0187803816362273,0.584405082609534
"205","D75327 D75338",0.0446385304232296,0.0151339367909494,0.66096695730212
"206","D75327 D75366",0.0500816726780087,0.0210768036997973,0.579151362708931
"207","D75327 D75383",0.043436141668563,0.0191864199112707,0.558284433786233
"208","D75338 D75366",0.033956251939136,0.0149415023259029,0.559977869386634
"209","D75338 D75383",0.0379316299614775,0.0130511185373762,0.655930458284269
"210","D75366 D75383",0.0456141325077339,0.0189939854462241,0.583594285323662
