"","merged.pos","DtT","Dt.ave","Fst"
"98",361,0.00291488854545398,0.00291489857939827,-3.44230804475965e-06
"99",362,0.028668739214105,0.0286593356176994,0.00032800871832627
"100",363,0.00173824101150158,0.00173824695847481,-3.42125930219324e-06
"101",364,0.00678489920973682,0.00678486955773164,4.37029412807485e-06
"102",365,0.00870746767426178,0.00870728779334201,2.06582357230124e-05
"103",366,0.0123412265374306,0.0123411559079375,5.72305296279703e-06
"104",367,0.00247338192968637,0.00247257745737449,0.000325251956531532
"105",368,0.0190375078793867,0.0190255317056378,0.000629083061960013
"106",369,0.0083300460606901,0.00833012217097717,-9.13683868148123e-06
"107",370,0.0145896180154704,0.014583734849335,0.00040324332886318
"108",371,0.0115562154951669,0.0115561881634888,2.36510630240607e-06
"109",372,0.0105974118284775,0.0105957735453127,0.000154592762012693
"110",373,0.00368121183582284,0.00368096751548057,6.63695416539834e-05
"111",374,0.0116933033290298,0.0116677566933097,0.00218472359788186
"112",375,0.00660298091429839,0.00660296637978908,2.20120419826944e-06
"113",376,0.00880231303564346,0.00880210006840552,2.41944631009273e-05
"114",377,0.0135916390843942,0.0135924019862336,-5.61302308435574e-05
"115",378,0.0104355139974779,0.0104305021700048,0.000480266470280279
"116",379,0.00646148448075554,0.00646157607327775,-1.41751516207639e-05
"117",380,0.0113220287327453,0.0113213564933732,5.93744626495142e-05
"118",381,0.00595085501611681,0.00595074463547724,1.85487025437211e-05
"119",382,0.00915452716518793,0.00915427236038613,2.78337479595767e-05
"120",383,0.00643378929582576,0.0064337357390985,8.32428990088085e-06
"121",384,0.012801898637915,0.0127998534191559,0.000159759018321913
"122",385,0.0187065417021271,0.0186878142388523,0.00100111840943164
"123",386,0.00567445967861628,0.00567427744261035,3.21151292372907e-05
"124",387,0.00648798546739961,0.00648797838614455,1.09144126486452e-06
"125",388,0.00960445472046707,0.00960436547464908,9.29212751615848e-06
"126",389,0.00372390745567851,0.00372396634018367,-1.58125586782114e-05
"127",390,0.00539956682313782,0.00539942123453478,2.69630153322139e-05
"128",391,0.00740864109219316,0.00740846722821665,2.34677283392342e-05
"129",393,0.00400356517488238,0.00400352451097746,1.01569234280243e-05
"130",394,0.00544272047213206,0.00544279741119944,-1.41361416178033e-05
"131",395,0.00409447142736296,0.004094441424926,7.32754825310784e-06
"132",396,0.00329753935357779,0.00329734796804475,5.80388927965877e-05
"133",397,0.0030752740230598,0.00307527393362327,2.90824571584684e-08
"134",398,0.00660478397105158,0.00660445370656046,5.00038294307502e-05
"135",399,0.00445170195056518,0.00445113207358363,0.000128013282983259
"136",400,0.00815207486547381,0.00815208529374741,-1.2792171039447e-06
"137",401,0.00340721528295174,0.00340723725730488,-6.44935858617746e-06
"138",402,0.00280110707974112,0.00280110013977018,2.47758144819224e-06
"139",403,0.0105204726319167,0.0105203890377412,7.94585741771172e-06
"140",404,0.00524847701413616,0.00524849648674751,-3.71014511495924e-06
"141",405,0.005481502963453,0.00548151665383088,-2.49755914881405e-06
"142",406,0.0122671224764757,0.0122671621993696,-3.23815906928897e-06
"143",407,0.0749245413412589,0.0739695174047422,0.0127464769142443
"144",408,0.00867189869905668,0.00867173630142899,1.87268824656113e-05
"145",409,0.0108749654216654,0.0108749875674703,-2.03640232784997e-06
"146",410,0.00370774462002913,0.00370772671219514,4.82984558679204e-06
"147",411,0.00711942019894737,0.00711925332607985,2.34391092044472e-05
"148",412,0.00899687768461459,0.00899684864842451,3.22736299215429e-06
"149",413,0.0086672424741496,0.00866555357674298,0.000194859831330775
"150",414,0.00289952169486462,0.0028994743182273,1.63394664052755e-05
"151",415,0.00488456649939848,0.00488452675770851,8.1361754373448e-06
"152",416,0.00554173287865761,0.00554152843234398,3.68921270857406e-05
"153",417,0.00367585493300979,0.00367583957671387,4.1776120657792e-06
"154",418,0.00300850055155525,0.00300848820614855,4.10350820404749e-06
"155",420,0.00346643761184118,0.00346641215790412,7.34296701834407e-06
"156",421,0.00326935194840024,0.00326931058632836,1.2651458922983e-05
"157",423,0.0060133280023664,0.00601285848852044,7.80788684359825e-05
"158",424,0.00337093850815476,0.00337094823582232,-2.88574458904813e-06
"159",425,0.0500611844024479,0.0496515223096323,0.00818322813783881
"160",426,0.00379083617698308,0.00379028722303115,0.00014481078218655
"161",427,0.00786615473826797,0.0078661063976252,6.14539687727984e-06
"162",428,0.00325686773011351,0.00325686106066043,2.04781208128038e-06
"163",429,0.00827856924180304,0.00827849392831899,9.09740341016179e-06
"164",430,0.0061654893821319,0.00616550626740335,-2.73867497108784e-06
"165",431,0.00456907641571624,0.00456907027703353,1.3435281339303e-06
"166",432,0.00351739820315455,0.00351740773759458,-2.71065130648115e-06
"167",433,0.00571412220245039,0.00571413894006126,-2.92916571819599e-06
"168",434,0.0110010179684473,0.0109980222714588,0.000272310889505623
"169",435,0.00304610661090337,0.00304612581598797,-6.30479725547822e-06
"170",436,0.00340976497916906,0.00340975051844597,4.24097355057256e-06
"171",437,0.00927668555643101,0.00927671808469524,-3.50645325120341e-06
"172",438,0.00332849615686833,0.00332850516090255,-2.70513583026257e-06
"173",439,0.00252486544979396,0.00252487671839,-4.46304813617229e-06
"174",440,0.0104162761646659,0.0104162658299597,9.92168989840503e-07
"175",441,0.00231134877404228,0.00231133484020339,6.02844497171871e-06
"176",442,0.00965276910074668,0.00965202813691928,7.67617892510584e-05
"177",443,0.0100493319088545,0.0100495344913666,-2.01588039818168e-05
"178",444,0.00541114479791849,0.00541050656157613,0.000117948487093731
"179",445,0.00530545345273437,0.00530546454856813,-2.09140158587163e-06
"180",446,0.00506100666862978,0.00506078256311001,4.4280818903867e-05
"181",448,0.0112594279861854,0.011258302339971,9.99736590376077e-05
"182",449,0.00342029984871553,0.00342024765091227,1.52611775469528e-05
"183",450,0.0116271704013205,0.0116212387400027,0.000510155189358965
"184",451,0.00746107942664298,0.00746085084200915,3.06369388066227e-05
"185",452,0.0112041104971353,0.0112040117488376,8.81357763074952e-06
"186",453,0.00540569507932677,0.00540565433384912,7.53750943350241e-06
"187",454,0.00534594806635846,0.00534594689281291,2.19520567808937e-07
"188",455,0.00635838303508787,0.00635810989648002,4.29572434277439e-05
"189",456,0.00436253571155131,0.00436254936757309,-3.13029455301295e-06
"190",457,0.004789244579289,0.00478920866638586,7.49865715786075e-06
"191",458,0.00400453556702645,0.00400414443947261,9.76711399583695e-05
"192",459,0.00627214847992565,0.00627207664474142,1.14530426783478e-05
"193",460,0.00243196119695539,0.00243196691570912,-2.35149875420301e-06
"194",461,0.00366475692077877,0.0036646549684761,2.78196630441636e-05
"195",462,0.00422221139672862,0.0042221545321209,1.34679679382454e-05
"196",463,0.00358972134718456,0.00358969175815048,8.24271056807352e-06
"197",464,0.00320897945687093,0.00320883725461983,4.43138552322562e-05
"198",465,0.00447835054162426,0.00447834088037308,2.15732357044189e-06
"199",466,0.00349068846184242,0.0034906853325882,8.96457606822636e-07
"200",468,0.00559408079399717,0.00559427042672992,-3.38988190793556e-05
"201",469,0.00410321590695445,0.00410297856045374,5.78440194453208e-05
"202",471,0.00899952080192457,0.00899865396660368,9.63201641470079e-05
"203",472,0.00463930777207706,0.00463932360628306,-3.41305357981001e-06
"204",473,0.00305157719694853,0.00305147935997201,3.20611179747182e-05
"205",474,0.00598948408567898,0.00598929398691955,3.17387535738832e-05
"206",475,0.00508497433842831,0.00508492779456126,9.15321571985479e-06
"207",476,0.00791979572732804,0.0079197278100347,8.57563700923769e-06
"208",477,0.00435435568986857,0.0043543537274052,4.50689725308051e-07
"209",478,0.0067250729601771,0.0067250808926338,-1.17953466782477e-06
"210",479,0.00425015274444976,0.00425016876811385,-3.77013840423152e-06
"211",480,0.00553723312954736,0.00553717984577205,9.62281595493378e-06
"212",481,0.00588137321008753,0.00588137663237133,-5.81885161336185e-07
"213",482,0.0066899806969537,0.00668994177871022,5.81739249168786e-06
"214",483,0.00542978881506805,0.00542894509314274,0.000155387613412166
"215",484,0.00489817063251808,0.00489818912908136,-3.77621864817979e-06
"216",485,0.014492441283194,0.0144501599158114,0.00291747722528888
"217",486,0.0100703706181861,0.01006878215971,0.000157735850676675
"218",487,0.00276516773976216,0.00276515108864479,6.02173862037545e-06
"219",489,0.00679591785869046,0.00679593964868603,-3.20633592446776e-06
"220",490,0.00212143546103998,0.00212145055290185,-7.11398585871649e-06
"221",491,0.00575262350025145,0.00574861118866652,0.000697475088498139
"222",492,0.0148715710348816,0.0148697804537347,0.000120402958281921
"223",493,0.0123454683718739,0.012345514318926,-3.7217747206105e-06
"224",494,0.00357527829868432,0.00357468167751908,0.000166874048785227
"225",495,0.0138458296278056,0.0138331980710924,0.000912300458167828
"226",496,0.00155125779779014,0.00155122525928882,2.09755602011058e-05
"227",497,0.0113695977297336,0.0113695658245513,2.8061839177036e-06
"228",498,0.00856643950024937,0.00856647269745819,-3.87526332532144e-06
"229",499,0.00248013484841218,0.00248013163092786,1.29730216786183e-06
"230",500,0.00986994117780514,0.0098647166486205,0.000529337418584518
"231",501,0.00395038756012583,0.00395040322312514,-3.96492725624587e-06
"232",502,0.00674554290647775,0.00674553878637436,6.10788997514165e-07
"233",503,0.00368504213360815,0.00368502962503987,3.39441662445203e-06
"234",504,0.00474254772213196,0.00474258297255632,-7.43280330117965e-06
"235",505,0.0047724410936601,0.00477246025376382,-4.01473865129635e-06
"236",506,0.00330275054476436,0.00330275604647648,-1.66579705320521e-06
"237",507,0.00962276778595033,0.00962280596063857,-3.96712142385063e-06
"238",508,0.00598211064387825,0.00598211284297342,-3.67611919265837e-07
"239",509,0.0150030038495257,0.0149932881860353,0.000647581216924708
"240",510,0.00351917276862608,0.00351916801535852,1.35067752351114e-06
"241",511,0.00851405671393027,0.00851388154548522,2.05740284490708e-05
"242",512,0.0119264484459453,0.011924643673532,0.000151325218184659
"243",513,0.00277032989921646,0.00277011684164587,7.69069310664738e-05
"244",514,0.00244741436392684,0.00244742682460633,-5.09136486196857e-06
"245",515,0.00912882696812957,0.00912876824784974,6.43240145032173e-06
"246",516,0.00370361511035803,0.00370353777672058,2.08805815792396e-05
"247",517,0.00438935392970105,0.00438908943900274,6.02573186272869e-05
"248",519,0.0070551155344489,0.00704625549041585,0.00125583259264747
"249",520,0.00323780985613515,0.00323749319379055,9.7801402389309e-05
"250",522,0.00791966620152632,0.00791861815933691,0.000132334136659445
"251",523,0.00304688174247532,0.0030468765375388,1.70828307741248e-06
"252",525,0.00559339719642741,0.0055931790780966,3.89956806489313e-05
"253",526,0.00465395637979047,0.00465374267521339,4.5918904182961e-05
"254",528,0.00292374146360473,0.00292380549113635,-2.18991769338635e-05
"255",529,0.00814721159172918,0.00814677182247728,5.39778851876611e-05
"256",531,0.00343560879761156,0.00343493496511844,0.00019613190348916
"257",532,0.00355210959503878,0.00355209825870019,3.19143829512095e-06
"258",533,0.0111744302181001,0.0111734028487436,9.19393057589882e-05
"259",534,0.00466891629488001,0.00466890130113256,3.21139778553322e-06
"260",535,0.00883131822324351,0.00883134110904412,-2.59143652473879e-06
"261",536,0.025806649050871,0.0257581099550456,0.00188087557318141
"262",537,0.00409016889117052,0.00408959893358686,0.00013934817823539
"263",538,0.0032200078391838,0.00322000474426051,9.61153961244628e-07
"264",539,0.00901263153905685,0.00900908888123351,0.000393076961816017
"265",540,0.00380384404687248,0.00380385711418975,-3.43529258931731e-06
"266",541,0.00784286236720465,0.0078425032843898,4.57846635630864e-05
"267",542,0.0033238252405143,0.00332380735069118,5.38229955721924e-06
"268",543,0.00525123359946003,0.00525117394110763,1.13608262267766e-05
"269",544,0.0106728489064748,0.0106616974369754,0.00104484468927639
"270",546,0.0057202426051897,0.00572032112015494,-1.37258103649426e-05
"271",547,0.00599059743566759,0.00599001492504471,9.72374840958587e-05
"272",549,0.00406813462725194,0.004068078046072,1.39083843380921e-05
"273",551,0.0246893191760567,0.0245733592910689,0.00469676316956557
"274",552,0.0070454870285542,0.00704224579763635,0.000460043557629721
"275",553,0.00443464020535239,0.00443377634638193,0.000194797983703904
"276",554,0.00854471692867791,0.00853793191195804,0.000794059859033719
"277",555,0.00512717581932034,0.00512510674676189,0.000403550147559471
"278",556,0.00693564650466854,0.00693560804618104,5.54504723812349e-06
"279",557,0.00436124087338834,0.00436104504514444,4.49019555626858e-05
"280",558,0.00303250955201886,0.00303251942893511,-3.25701076153417e-06
"281",559,0.00432930003213576,0.0043292550962569,1.03794790209714e-05
"282",560,0.0228850165059453,0.0228846112568634,1.77080528539513e-05
"283",561,0.00695308783873832,0.00695310699677544,-2.75532792902681e-06
"284",562,0.00456150161835091,0.00456153308891353,-6.89916725967528e-06
"285",563,0.0184888501503911,0.0184264408293912,0.00337551121309747
"286",565,0.0031768001606244,0.00317616871056401,0.000198769210672023
"287",566,0.00422918893200176,0.00422921359831758,-5.83239865071015e-06
"288",567,0.00695431055904125,0.00695403311360375,3.98954626982346e-05
"289",568,0.00342732571191971,0.00342724751128943,2.28168072859707e-05
"290",569,0.00346338494256013,0.00346339105527844,-1.76495492312642e-06
"291",570,0.00566810418908104,0.00566812662768667,-3.9587496775205e-06
"292",571,0.00301310478330369,0.00301303520530197,2.30917962462726e-05
"293",572,0.0295920016958862,0.0294801673469934,0.0037792086538149
"294",573,0.00230141656539819,0.00230142254898711,-2.59995909036229e-06
"295",574,0.00620414219647721,0.00620415600449823,-2.22561324158979e-06
"296",575,0.00417520856117543,0.00417519386253569,3.52045641055261e-06
"297",576,0.00419509966472801,0.0041950565645888,1.0273924973128e-05
"298",577,0.00279601480824596,0.00279601421909812,2.10709842505443e-07
"299",578,0.0310062406132471,0.0309513280879245,0.00177101526133219
"300",579,0.00422366678086114,0.00422365143435749,3.63345511058692e-06
"301",580,0.0044488836994945,0.00444884866860451,7.87408535628634e-06
"302",581,0.00549283671688457,0.0054928658107756,-5.29669686631659e-06
"303",582,0.0124965104544914,0.0124877076022223,0.000704424831328882
"304",583,0.00407631873281155,0.00407632637910145,-1.87578312714038e-06
"305",584,0.0370254114763349,0.0370146130968776,0.000291647790711483
"306",585,0.00438798001856393,0.00438799568224245,-3.56967863529629e-06
"307",586,0.00196147013171011,0.00196148230505468,-6.2062349933296e-06
"308",587,0.0162855536071073,0.0162824065501217,0.000193242247790505
"309",588,0.00599792120492751,0.00599792545074528,-7.07881551104254e-07
"310",589,0.0048688665823122,0.00486887602250798,-1.93888980543488e-06
"311",590,0.00447912377732014,0.00447914260690858,-4.20385534666842e-06
"312",591,0.00534582499398145,0.00534577467093589,9.41352281774031e-06
"313",592,0.00399383488788874,0.00399384776063293,-3.22315382367871e-06
"314",593,0.00978340552429219,0.00978254235649711,8.82277436967308e-05
"315",594,0.00265735566132814,0.00265735925885764,-1.35380052897979e-06
"316",595,0.00863813959601986,0.00863816197904755,-2.5911861508123e-06
"317",596,0.0101822170842588,0.0101563970807121,0.00253579385835684
"318",597,0.00459095195098821,0.0045909623512278,-2.26537757420295e-06
"319",598,0.00376200679427271,0.00376202189899971,-4.01507169730591e-06
"320",599,0.0257190563171419,0.0257169406541502,8.22605217571165e-05
"321",600,0.00376650785445223,0.00376653152311047,-6.2839795254768e-06
"322",601,0.00594920904102486,0.00594923251723419,-3.9461059727319e-06
"323",602,0.0225785636496973,0.0225526852978431,0.001146146949631
"324",603,0.0075670123523394,0.00756703738601172,-3.30826370550188e-06
"325",604,0.00467681432709186,0.0046768339400299,-4.19365334451354e-06
"326",606,0.00343614683927676,0.00343615919456259,-3.59568039678396e-06
"327",607,0.00664405583337037,0.0066438624731037,2.91027456006201e-05
"328",608,0.0190258678698155,0.0188984909786893,0.00669493197354958
"329",609,0.00821610472253769,0.00821401010028978,0.000254941035763524
"330",610,0.00724615269946413,0.00724249005321423,0.000505460815111873
"331",615,0.00736150773527979,0.00734964630944047,0.00161127669301757
"332",616,0.00653767860617733,0.00653259701645239,0.000777277384076062
"333",617,0.0297391072396957,0.029611618905747,0.00428689176582037
"334",618,0.00537311474598186,0.00537311413190631,1.142866994265e-07
"335",619,0.00539937361371299,0.00539666349366661,0.000501932305535679
"336",620,0.00587673534675673,0.00587314144153952,0.000611547909706185
"337",621,0.0065368409121219,0.00653578914645704,0.00016089815845221
"338",622,0.00439975831144259,0.00439975676617657,3.51216114793832e-07
"339",624,0.00425242193529852,0.00424840754788638,0.000944023775912925
"340",625,0.00474688373425727,0.00474485419163006,0.000427552630488563
"341",626,0.0157040941493605,0.0156984355474227,0.000360326541851649
"342",627,0.00573377744599871,0.00573380171010487,-4.23178373918149e-06
"343",628,0.00436071419688733,0.00436066834091976,1.05157012132538e-05
"344",629,0.00728391116390511,0.00728390420258655,9.55711622937652e-07
"345",630,0.00940818823732557,0.00940819713581202,-9.45823598014991e-07
"346",631,0.00891329162964549,0.00891330744696278,-1.77457643556408e-06
"347",632,0.00407305389236141,0.00407251585606839,0.00013209653180097
"348",633,0.00520254384536176,0.00520254630750544,-4.7325765108256e-07
"349",634,0.010191461651981,0.0101914554213096,6.1136189912237e-07
"350",635,0.00475616501392339,0.00475608607037357,1.65981519951777e-05
"351",636,0.0115583476608966,0.0115583484438604,-6.77401107923209e-08
"352",637,0.00237225304365406,0.00237206012103352,8.13246382195041e-05
"353",639,0.00248049449105436,0.00248058700280891,-3.72956903889698e-05
"354",640,0.00319361430032197,0.00319359208382437,6.95653748871796e-06
"355",641,0.00838362423289262,0.00838325222476197,4.43731875755596e-05
"356",642,0.00502039406853895,0.00502021096368319,3.64722078098536e-05
"357",643,0.00378634047135084,0.00378635483942521,-3.79471272558477e-06
"358",644,0.0258406355307045,0.0257892320418249,0.00198925017995661
"359",645,0.00351220506837049,0.00351218024732049,7.06708450016096e-06
"360",646,0.00537273402378731,0.00537274295741054,-1.66277042370741e-06
"361",647,0.0172923693237691,0.0172438762283761,0.00280430601990112
"362",648,0.00859500688433146,0.00859475670877576,2.91070803165929e-05
"363",649,0.00175143639752438,0.00175143308592904,1.89078823795406e-06
"364",650,0.0191516315726796,0.0191273110935107,0.00126989071801291
"365",651,0.004220644289807,0.00422061002806619,8.11765655975954e-06
"366",652,0.00661031146262685,0.00660992796262828,5.80154204143805e-05
"367",653,0.00628074844295439,0.00628077576407635,-4.34997870199161e-06
"368",654,0.00391714891674733,0.0039171507210502,-4.60616358646007e-07
"369",655,0.0020435234305544,0.00204353111285887,-3.75934249405806e-06
"370",656,0.0432026966192765,0.0426895571115865,0.0118774879311824
"371",657,0.00488872412540025,0.00488873214943325,-1.64133479302949e-06
"372",658,0.0178410677887186,0.01779920021747,0.00234669649509699
"373",660,0.00655117821747812,0.00655123774389373,-9.08636792239562e-06
"374",661,0.00259538609414474,0.00259539577221204,-3.72895089362157e-06
"375",662,0.00394092691418198,0.00394091601190741,2.76642394226331e-06
"376",663,0.00463504270780624,0.00463502024815905,4.84561817544935e-06
"377",664,0.00395450766962492,0.00395452444747799,-4.24271602718262e-06
"378",665,0.0105626215591733,0.0105591768195311,0.000326125443664775
"379",666,0.00481737944161567,0.00481735499203478,5.07528650930917e-06
"380",667,0.00557085079690458,0.00557024356958047,0.000109000823437445
"381",668,0.0272732962917167,0.0271964892287757,0.00281620021722031
"382",669,0.00751848316655637,0.00751818621770884,3.94958452319299e-05
"383",670,0.00411252327465671,0.00411243653161163,2.10924143844994e-05
"384",672,0.00349211486208566,0.00349211499626688,-3.84240568405662e-08
"385",673,0.00810432491620286,0.00810430809192921,2.07596238123251e-06
"386",674,0.00263171636361556,0.0026317251509666,-3.33901903770825e-06
"387",675,0.00314981148713369,0.00314975982342553,1.64021587865469e-05
"388",676,0.00265377634926526,0.00265378648013105,-3.81752810027407e-06
"389",677,0.00362153131934575,0.00362152820669056,8.59485921932604e-07
"390",678,0.00334962473065758,0.00334962503786309,-9.1713411162371e-08
"391",679,0.00423965673629699,0.00423967045335868,-3.23541799320686e-06
"392",680,0.00433088403470933,0.00433086684023461,3.97019975185306e-06
"393",681,0.00584379265771418,0.00584343030015807,6.20072575020039e-05
"394",682,0.00455928622240505,0.00455926776427027,4.04847028331094e-06
"395",683,0.021777050250106,0.0217705107477681,0.000300293302478828
"396",684,0.0210772499802715,0.0210685242519026,0.000413987990703953
"397",685,0.0148331066697786,0.0148093647922449,0.00160060047178831
"398",686,0.00830619055135653,0.00829136911138078,0.00178438477712622
"399",687,0.00831555601374189,0.0083155570388619,-1.23277385727269e-07
"400",688,0.00449594242703254,0.00449589870230259,9.72537585942904e-06
"401",689,0.00886918148926931,0.00886866130178972,5.86511258360079e-05
"402",690,0.00555650674808834,0.00555640990675646,1.74284557313146e-05
"403",691,0.00632276212902243,0.00632218530844458,9.12292074380429e-05
"404",693,0.00422280943625211,0.00422241346760405,9.37690071117736e-05
"405",694,0.00513555254789247,0.00513533118910363,4.31032078399687e-05
"406",695,0.0625038553231625,0.0624856159781617,0.000291811519570019
"407",696,0.0175092843408089,0.0174987774786466,0.000600073764169131
"408",697,0.00359483201827568,0.00359483319048856,-3.26082798572872e-07
"409",698,0.00292747109344404,0.00292710038030664,0.000126632552659676
"410",699,0.00403299858448304,0.00403298233873481,4.02820578660428e-06
"411",700,0.00249604335415802,0.00249604618386041,-1.13367517644549e-06
"412",701,0.00864547884442876,0.00864263389141869,0.000329068298154288
"413",702,0.00515436006856183,0.00515428163345269,1.52172351352529e-05
"414",703,0.00988272717979113,0.00988278730296213,-6.08366191912732e-06
